# file...... output/IEEE_123_feeder_0_climate.csv
# date...... Thu Dec 13 16:22:36 2018
# user...... mukh614
# host...... (null)
# target.... climate 2
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,temperature,humidity
2013-08-28 09:35:00 PST,+92.3814,+0.3225
2013-08-28 09:36:00 PST,+92.446,+0.322
2013-08-28 09:37:00 PST,+92.5104,+0.3215
2013-08-28 09:38:00 PST,+92.5745,+0.321
2013-08-28 09:39:00 PST,+92.6384,+0.3205
2013-08-28 09:40:00 PST,+92.702,+0.32
2013-08-28 09:41:00 PST,+92.7654,+0.3195
2013-08-28 09:42:00 PST,+92.8285,+0.319
2013-08-28 09:43:00 PST,+92.8914,+0.3185
2013-08-28 09:44:00 PST,+92.954,+0.318
2013-08-28 09:45:00 PST,+93.0164,+0.3175
2013-08-28 09:46:00 PST,+93.0785,+0.317
2013-08-28 09:47:00 PST,+93.1404,+0.3165
2013-08-28 09:48:00 PST,+93.202,+0.316
2013-08-28 09:49:00 PST,+93.2634,+0.3155
2013-08-28 09:50:00 PST,+93.3245,+0.315
2013-08-28 09:51:00 PST,+93.3854,+0.3145
2013-08-28 09:52:00 PST,+93.446,+0.314
2013-08-28 09:53:00 PST,+93.5064,+0.3135
2013-08-28 09:54:00 PST,+93.5665,+0.313
2013-08-28 09:55:00 PST,+93.6264,+0.3125
2013-08-28 09:56:00 PST,+93.686,+0.312
2013-08-28 09:57:00 PST,+93.7454,+0.3115
2013-08-28 09:58:00 PST,+93.8045,+0.311
2013-08-28 09:59:00 PST,+93.8634,+0.3105
2013-08-28 10:00:00 PST,+93.922,+0.31
2013-08-28 10:01:00 PST,+93.9892,+0.309664
2013-08-28 10:02:00 PST,+94.0559,+0.309322
2013-08-28 10:03:00 PST,+94.122,+0.308975
2013-08-28 10:04:00 PST,+94.1876,+0.308622
2013-08-28 10:05:00 PST,+94.2526,+0.308264
2013-08-28 10:06:00 PST,+94.3171,+0.3079
2013-08-28 10:07:00 PST,+94.381,+0.307531
2013-08-28 10:08:00 PST,+94.4444,+0.307156
2013-08-28 10:09:00 PST,+94.5072,+0.306775
2013-08-28 10:10:00 PST,+94.5695,+0.306389
2013-08-28 10:11:00 PST,+94.6312,+0.305997
2013-08-28 10:12:00 PST,+94.6924,+0.3056
2013-08-28 10:13:00 PST,+94.753,+0.305197
2013-08-28 10:14:00 PST,+94.8131,+0.304789
2013-08-28 10:15:00 PST,+94.8726,+0.304375
2013-08-28 10:16:00 PST,+94.9316,+0.303956
2013-08-28 10:17:00 PST,+94.99,+0.303531
2013-08-28 10:18:00 PST,+95.0479,+0.3031
2013-08-28 10:19:00 PST,+95.1052,+0.302664
2013-08-28 10:20:00 PST,+95.162,+0.302222
2013-08-28 10:21:00 PST,+95.2182,+0.301775
2013-08-28 10:22:00 PST,+95.2739,+0.301322
2013-08-28 10:23:00 PST,+95.329,+0.300864
2013-08-28 10:24:00 PST,+95.3836,+0.3004
2013-08-28 10:25:00 PST,+95.4376,+0.299931
2013-08-28 10:26:00 PST,+95.4911,+0.299456
2013-08-28 10:27:00 PST,+95.544,+0.298975
2013-08-28 10:28:00 PST,+95.5964,+0.298489
2013-08-28 10:29:00 PST,+95.6482,+0.297997
2013-08-28 10:30:00 PST,+95.6995,+0.2975
2013-08-28 10:31:00 PST,+95.7502,+0.296997
2013-08-28 10:32:00 PST,+95.8004,+0.296489
2013-08-28 10:33:00 PST,+95.85,+0.295975
2013-08-28 10:34:00 PST,+95.8991,+0.295456
2013-08-28 10:35:00 PST,+95.9476,+0.294931
2013-08-28 10:36:00 PST,+95.9956,+0.2944
2013-08-28 10:37:00 PST,+96.043,+0.293864
2013-08-28 10:38:00 PST,+96.0899,+0.293322
2013-08-28 10:39:00 PST,+96.1362,+0.292775
2013-08-28 10:40:00 PST,+96.182,+0.292222
2013-08-28 10:41:00 PST,+96.2272,+0.291664
2013-08-28 10:42:00 PST,+96.2719,+0.2911
2013-08-28 10:43:00 PST,+96.316,+0.290531
2013-08-28 10:44:00 PST,+96.3596,+0.289956
2013-08-28 10:45:00 PST,+96.4026,+0.289375
2013-08-28 10:46:00 PST,+96.4451,+0.288789
2013-08-28 10:47:00 PST,+96.487,+0.288197
2013-08-28 10:48:00 PST,+96.5284,+0.2876
2013-08-28 10:49:00 PST,+96.5692,+0.286997
2013-08-28 10:50:00 PST,+96.6095,+0.286389
2013-08-28 10:51:00 PST,+96.6492,+0.285775
2013-08-28 10:52:00 PST,+96.6884,+0.285156
2013-08-28 10:53:00 PST,+96.727,+0.284531
2013-08-28 10:54:00 PST,+96.7651,+0.2839
2013-08-28 10:55:00 PST,+96.8026,+0.283264
2013-08-28 10:56:00 PST,+96.8396,+0.282622
2013-08-28 10:57:00 PST,+96.876,+0.281975
2013-08-28 10:58:00 PST,+96.9119,+0.281322
2013-08-28 10:59:00 PST,+96.9472,+0.280664
2013-08-28 11:00:00 PST,+96.982,+0.28
2013-08-28 11:01:00 PST,+96.9852,+0.279003
2013-08-28 11:02:00 PST,+96.989,+0.278011
2013-08-28 11:03:00 PST,+96.9932,+0.277025
2013-08-28 11:04:00 PST,+96.998,+0.276044
2013-08-28 11:05:00 PST,+97.0032,+0.275069
2013-08-28 11:06:00 PST,+97.009,+0.2741
2013-08-28 11:07:00 PST,+97.0152,+0.273136
